,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_40,0.7740402160855917,4,5.9829737238226635,0.2684744342723461,-171.46619843937987,-11.802471309872606,9.590909581547944,SE,225,0.0001974841452768146,0.006618990016517867,0.0018534660339355469,364.5967984875774,-269.94278872055156,98.4765902811717,0.0,0.0,1
gene_41,0.4926787431984848,4,9.938466421540705,0.825303670048583,-131.26974121017835,4.627065943026291,0.812613133734103,SE,225,0.0010522008956643319,0.01971518924228556,0.0015769004821777344,284.2038840291744,-189.52650902599993,58.256767815821576,2.298161660974074e-14,1.4013180859598013e-13,1
gene_42,0.9912907732835161,4,5.9829737238226635,0.00808004618036726,-29.405249491989025,5.821275661132659,4.107176239710528,SE,225,4.7220948821278597e-07,0.004673647524963867,0.002162933349609375,80.47490059279573,-285.1112774340964,255.70602794210737,0.0,0.0,1
gene_43,0.7065782179736766,4,9.938466421540705,0.33283320485522994,-88.51261249011803,12.74438765820516,5.36019814793605,SE,225,0.0009678680866785215,0.024473304416645216,0.001851797103881836,198.68962658905374,-226.4527892363788,137.94017674626076,0.0,0.0,1
gene_44,0.41708811286854375,4,5.9829737238226635,1.2853174685007878,-194.85049588399636,-8.752827671823553,4.6095666974234275,SE,225,0.0005014675495767743,0.009815257145837485,0.001567840576171875,411.3653933768104,-240.0149782263299,45.16448234233354,1.8116064204320992e-11,9.845687067565757e-11,1
gene_45,0.9588240305277617,4,5.9829737238226635,0.0394948286459889,51.24367878913654,5.037513056024149,2.066164993709225,SE,225,5.677889884963264e-06,0.0028685837978223968,0.001619100570678711,-80.82295596945539,-248.26415997210506,299.5078387612416,0.0,0.0,1
gene_46,0.45034419428948674,4,3.6017603784793164,1.1855326229082341,-221.7200990592815,-9.081385637322517,10.497654629649936,SE,225,0.0007467764420484178,0.014207716578026858,0.001623392105102539,465.1045997273807,-243.72179906550588,22.001700006224382,2.724090768846388e-06,1.418797275440827e-05,1
gene_47,0.6251654189205705,4,3.6017603784793164,0.582387388333232,-215.11996772554994,-12.364159030431821,21.2098119638871,SE,225,0.00032998851772947867,0.006847991343403667,0.0018389225006103516,451.90433705991757,-258.73716719064623,43.61719946509629,3.9931391526693005e-11,2.1240101875900536e-10,1
gene_48,0.9788255599351284,4,9.938466421540705,0.017338086878514933,96.69172401015771,1.9250086573432459,0.8042554639429201,SE,225,3.1533524020492135e-06,0.005557126759609757,0.001837015151977539,-171.71904641149774,-254.79724807300315,351.4889720831609,0.0,0.0,1
gene_49,0.5279991227986065,4,9.938466421540705,0.7164801228174957,-158.8162892701985,-17.493906713436086,9.350896860324367,SE,225,0.001130140988527914,0.021273286205470313,0.001577615737915039,339.2969801492147,-208.13961880584048,49.32332953564199,2.170708057747106e-12,1.2298187160000553e-11,1
gene_50,0.2716349353480516,4,2.168265886298247,2.6595294450636056,-163.76305033558464,-7.84129624643454,11.399793997141217,SE,225,0.01836584141754814,0.501412752879985,0.0023682117462158203,349.19050227998696,-165.17325896231847,1.4102086267338336,0.23502176310757805,0.9326260440776907,0
gene_51,0.49451508237383,4,1.3052997589111328,1.0210862125289628,-154.3524518017211,-8.023533214528795,28.659616956869673,SE,225,3.835606612065939,71.8574948029307,0.0010581016540527344,330.36930521225986,-154.57337666834923,0.22092486662813826,0.6383361182371772,0.9733693917292021,0
gene_52,0.1716265467275553,4,1.3052997589111328,4.821425499995622,-175.42491294086085,-9.229245096394061,14.105039598976347,SE,225,3.730185565684893,178.0790273510494,0.0016181468963623047,372.5142274905394,-175.44502648949526,0.020113548634412837,0.8872204142127884,0.9733693917292021,0
gene_53,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-149.9693921572757,-7.20785167548366,1.0754106916302877e-07,SE,225,0.30109082617499205,5.142624958388833e+16,0.002162933349609375,321.6031859233691,-149.97050656752012,0.0011144102444120563,0.97336933866559,0.9733693917292021,0
gene_54,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-157.27061718883124,-5.247063064751264,5.723538838505839e-08,SE,225,4.629393332918948,7.906994045122857e+17,0.0017242431640625,336.20563598648016,-157.27173160209955,0.0011144132683114094,0.9733693025485155,0.9733693917292021,0
gene_55,0.007212598079259201,4,16.509033696538385,80.63821515820042,-174.06906597271097,-10.562000424570252,0.660353462958594,SE,225,0.00085800605412733,12.305500340352244,0.0013499259948730469,369.80253355423963,-174.16468666195658,0.09562068924560663,0.7571496540016206,0.9733693917292021,0
gene_56,0.16554995194791566,4,2.168265886298247,4.999339212708479,-164.41403991035733,-10.644854474552774,14.596795356478026,SE,225,0.027624684215486094,1.3862587727207583,0.002910614013671875,350.49248142953235,-164.9838245393065,0.5697846289491793,0.4503445117871234,0.9733693917292021,0
gene_57,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-192.094580367645,-2.866423345902407,1.7600802190431644e-08,SE,225,26.277110512044306,4.4881249312804347e+18,0.0016036033630371094,405.8535623441077,-192.0956947815144,0.0011144138694021422,0.973369295369169,0.9733693917292021,0
gene_58,0.013294813823687404,4,2.168265886298247,73.61163621764996,-160.96906074501692,-4.460184839281733,0.26354417891297244,SE,225,0.7441609324979315,3221.0070838570773,0.0037391185760498047,343.6025230988515,-160.97602290471042,0.00696215969350078,0.9335020361195407,0.9733693917292021,0
gene_59,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-165.09526501451728,-12.29154853948234,3.119271149840161e-07,SE,225,22.133347607173025,3.7803711014160973e+18,0.0016112327575683594,351.85493163785225,-165.0963794283473,0.0011144138300096529,0.9733692958396676,0.9733693917292021,0
gene_60,0.4860255598329345,4,1.3052997589111328,1.0563702574869216,-163.02472613800583,-4.61065870788864,9.401947908152568,SE,225,14.974185759095457,280.8231270916614,0.0010514259338378906,347.71385388482935,-163.0570065938935,0.03228045588767259,0.8574135103967984,0.9733693917292021,0
gene_61,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-154.26960316921077,-9.187206813517953,1.7444672473398145e-07,SE,225,0.32475630911342374,5.546830907661997e+16,0.0021317005157470703,330.2036079472392,-154.27071757960496,0.001114410394194465,0.9733693368766064,0.9733693917292021,0
gene_62,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-171.7721692161822,-2.611599864653628,1.4613580441362092e-08,SE,225,0.2427757096286979,4.1466039981619336e+16,0.0016002655029296875,365.20874004118207,-171.77328362596566,0.0011144097834687727,0.9733693441710429,0.9733693917292021,0
gene_63,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-172.96830799996724,-9.264950045783328,1.7748949826788813e-07,SE,225,0.7208633158253541,1.2312330224886485e+17,0.0015919208526611328,367.60101760875216,-172.9694224116468,0.001114411679566274,0.9733693215242819,0.9733693917292021,0
gene_64,0.46432156637160155,4,1.3052997589111328,1.1524419489104654,-159.79048292296963,-6.91918876063422,20.169731841251224,SE,225,2.9023957730324006,54.802633871490634,0.0010542869567871094,341.24536745475694,-159.8206353049824,0.030152382012772705,0.8621449260255796,0.9733693917292021,0
gene_65,0.9999545533692936,4,1.3052997589111328,4.5399929762484854e-05,-155.35631562269793,-12.494989722591257,127.24285832013409,SE,225,10168.232054462062,3565331912594.183,0.0016117095947265625,332.37703285421355,-156.38409609746253,1.0277804747645973,0.3106805409754203,0.9733693917292021,0
gene_66,0.05125053871440472,4,3.6017603784793164,17.98127013170469,-186.4767087583565,-11.233095367706234,5.01177465006232,SE,225,0.008406094576521167,2.8534659470240387,0.005601406097412109,394.6178191255307,-186.78969788790786,0.3129891295513687,0.5758517023203518,0.9733693917292021,0
gene_67,0.01998975335189751,4,16.509033696538385,28.721000330445847,-155.95684908251621,-5.998356752514078,0.3280628716334955,SE,225,0.0012609018892291925,2.481239931060282,0.002153635025024414,333.5780997738501,-156.7069527071255,0.7501036246092951,0.3864434245916154,0.9733693917292021,0
gene_68,0.007396516255323255,4,9.938466421540705,107.55809970414208,-166.8913166803154,-3.8270752896157507,0.09895568820566919,SE,225,0.002454777096838019,33.50275999282203,0.0037627220153808594,355.4470349694485,-166.97572902820315,0.084412347887735,0.7714046597714581,0.9733693917292021,0
gene_69,0.0034921805360872567,4,9.938466421540705,228.70653018570513,-165.27581951164768,-10.232118269242887,0.38394375362259386,SE,225,0.006644624558358058,400.28390483412556,0.0034165382385253906,352.21604063211305,-165.2997043250012,0.02388481335350434,0.8771783583969182,0.9733693917292021,0
gene_70,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-173.96823878064333,-9.937547663340727,2.0411545269943552e-07,SE,225,2.42058368887342,4.134351833434661e+17,0.0018649101257324219,369.60087917010435,-173.96935319351567,0.0011144128723401536,0.9733693072779437,0.9733693917292021,0
gene_71,0.0016110429306619304,4,9.938466421540705,496.69203629445747,-174.93000649379655,-6.816997267964806,0.0863255694709982,SE,225,0.029283975551132765,8224.470612796082,0.0028734207153320312,371.5244145964108,-174.9373895043824,0.007383010585840566,0.9315264775109611,0.9733693917292021,0
gene_72,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-150.72703932595505,-7.385247527337567,1.1287998426157603e-07,SE,225,45299.38409366249,7.737125245533627e+21,0.0015940666198730469,323.1184802607278,-150.72815374024833,0.0011144142932835166,0.9733692903063884,0.9733693917292021,0
gene_73,0.006650216967639891,4,2.168265886298247,148.15206420751852,-168.5013394592395,-2.5215789741863435,0.043869931617400354,SE,225,4.752602374812943,79990.98118915212,0.003187417984008789,358.66708052729666,-168.50414960118223,0.0028101419427457586,0.9577233250077289,0.9733693917292021,0
gene_74,0.0023057283811264086,4,9.938466421540705,346.80382193515806,-178.51247473290266,-6.045788970938909,0.09411471126048213,SE,225,0.019976179770093222,2746.9092224791034,0.0034482479095458984,378.689351074623,-178.52191056067372,0.009435827771056893,0.9226166537751473,0.9733693917292021,0
gene_75,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-192.77315675918862,-13.023825382255536,3.502825352138358e-07,SE,225,0.15809941519390774,2.7003346757909236e+16,0.0015995502471923828,407.21071512719493,-192.77427116789113,0.001114408702505898,0.9733693570819425,0.9733693917292021,0
gene_76,0.05231655949300006,4,5.9829737238226635,16.65940272631196,-143.5367804495417,-5.457489332299208,0.8728500176868044,SE,225,0.0024737366987567363,0.8092502091763923,0.005320072174072266,308.7379625079011,-144.4223264126624,0.885545963120677,0.34668717061855325,0.9733693917292021,0
gene_77,0.9999545533692937,4,1.3052997589111328,4.5399929762484854e-05,-151.59428927951888,-5.643459090088281,26.136364510625782,SE,225,11.58258975398495,4061254371.3863444,0.001596212387084961,324.85298016785543,-152.87550931815773,1.2812200386388497,0.2576723129601288,0.9733693917292021,0
gene_78,0.5340585937650312,4,1.3052997589111328,0.8715175763766119,-165.97813968234846,-2.6010775098115837,3.3508126831296945,SE,225,3.043545979454458,57.42674151893107,0.001051187515258789,353.6206809735146,-166.57103828016528,0.5928985978168271,0.4413004327899308,0.9733693917292021,0
gene_79,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-175.89839804576332,-1.8838926085043814,7.891472901865955e-09,SE,225,16.2735657705507,2.779521600069502e+18,0.0016014575958251953,373.4611977003443,-175.89951245951528,0.0011144137519636388,0.9733692967718386,0.9733693917292021,0
gene_80,0.9999545533692937,4,1.3052997589111328,4.5399929762484854e-05,-178.34106597076425,-5.116036716371281,21.58096179182576,SE,225,0.16151323915232713,56632097.17968208,0.0015897750854492188,378.3465335503462,-182.0211593608689,3.680093390104645,0.05506576570955368,0.26993022406643963,0
gene_81,2.0589420011371175e-09,4,1.3052997589111328,485165195.4097903,-165.03372679339918,-6.049598312378615,7.59566342953902e-08,SE,225,0.7962376254142722,1.3599721842351488e+17,0.0016067028045654297,351.73185519561605,-165.03484120520523,0.001114411806042881,0.9733693200136612,0.9733693917292021,0
gene_82,0.9999545533692936,4,1.3052997589111328,4.5399929762484854e-05,-162.86302977382627,-8.504022910718806,59.082531231678544,SE,225,113.83227704307758,39913511793.51283,0.0017380714416503906,347.3904611564702,-163.9956819563474,1.1326521825211273,0.2872103298462232,0.9733693917292021,0
gene_83,0.03509015449549739,4,2.168265886298247,27.273619529641824,-156.39561336260806,-6.095598782830031,1.2431200210534727,SE,225,0.09800249220212147,66.53323449485953,0.005044698715209961,334.4556283340338,-156.44219615240078,0.04658278979272268,0.8291198999931945,0.9733693917292021,0
gene_84,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-161.54884707368956,-9.463294004005792,1.8509172962774964e-07,SE,225,1.0812882424069066,1.8468380366336144e+17,0.0016093254089355469,344.7620957561968,-161.54996148585056,0.00111441216100161,0.9733693157740791,0.9733693917292021,0
gene_85,0.03617662142977374,4,5.9829737238226635,24.502182020578505,-150.00042900526194,-1.178801904521552,0.041316561107300205,SE,225,0.0021805126625452777,1.3988493492605114,0.005622148513793945,321.66525961934155,-150.61374596027883,0.6133169550168986,0.4335416443979103,0.9733693917292021,0
gene_86,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-170.1730393725079,-16.022499357686307,5.296880935613705e-07,SE,225,12.110368095408992,2.0684483155434936e+18,0.0016057491302490234,362.0104803538335,-170.174153786173,0.0011144136651068948,0.9733692978092436,0.9733693917292021,0
gene_87,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-145.79467022261088,-1.643589641098677,6.008996240192349e-09,SE,225,69.55541675725243,1.1880050506722902e+19,0.0015933513641357422,313.25374205403944,-145.79578463664748,0.0011144140366070587,0.9733692933720965,0.9733693917292021,0
gene_88,0.04016060422242173,4,2.168265886298247,23.704983278531518,-168.15594149810715,-7.368076109480816,2.0575843712727586,SE,225,0.13903300455727163,73.53974450245217,0.0045506954193115234,357.976284605032,-168.20211974032674,0.046178242219582444,0.8298521199173239,0.9733693917292021,0
gene_89,2.058942001137118e-09,4,1.3052997589111328,485165195.4097903,-186.51652870407406,-15.711568348838094,5.094361159096229e-07,SE,225,0.16505499035770788,2.8191357528337664e+16,0.0021381378173828125,394.6974590169658,-186.51764311289486,0.0011144088207970526,0.9733693556690859,0.9733693917292021,0
gene_90,0.4659607091200179,4,1.3052997589111328,1.1448739270936676,-166.74677123687331,-7.116793420388603,21.40697315326055,SE,225,3.478274867887638,65.62881975357655,0.0010564327239990234,355.1579440825643,-166.7663016198917,0.019530383018377506,0.8888566136292742,0.9733693917292021,0
gene_91,0.4857509569524215,4,1.3052997589111328,1.0575321503030684,-178.71365380484127,-2.3933492552845332,2.6390369266106397,SE,225,3.9127904593037557,73.38333464771367,0.0010378360748291016,379.0917092185002,-178.8767885750906,0.16313477024931444,0.6862866566796947,0.9733693917292021,0
gene_92,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-160.6296607131003,-9.10965141014059,1.7154956403814293e-07,SE,225,19.925985216416958,3.403354070803762e+18,0.0016050338745117188,342.92372303501827,-160.63077512690484,0.0011144138045438012,0.9733692961438283,0.9733693917292021,0
gene_93,0.336848041585482,4,2.168265886298247,1.9526317652469682,-163.76502977725175,-4.2242287023474905,3.8757081663164086,SE,225,0.006701504524906189,0.15015374137671803,0.0016014575958251953,349.1944611633212,-167.04437715993743,3.279347382685671,0.07015682109015853,0.3372924090873006,0
gene_94,8.849508590477278e-06,4,5.9829737238226635,103923.15241057267,-161.81721070138633,-8.793858989802578,0.0007463644209451756,SE,225,4.100187935589116,37910284242.014366,0.001049041748046875,345.29882301159034,-161.81832996022084,0.0011192588345068089,0.9733114905980069,0.9733693917292021,0
gene_95,0.5120676221079433,4,1.3052997589111328,0.9518446501802476,-153.99885813244921,-5.703910598385528,15.002456633717438,SE,225,3.7418749073769173,70.15249525597567,0.0010547637939453125,329.6621178737161,-154.37031071290494,0.37145258045572405,0.5422135500971006,0.9733693917292021,0
gene_96,0.003704143523688123,4,5.9829737238226635,247.3636205911074,-163.55526558756515,-7.108128351413711,0.19078149700961236,SE,225,0.056935625979311455,3051.2801230552504,0.005070686340332031,348.774932783948,-163.56222322791453,0.006957640349384064,0.9335235724972357,0.9733693917292021,0
gene_97,0.025072858148859407,4,9.938466421540705,31.164693442444563,-152.51250437532605,-15.593854747940618,3.3316559638386973,SE,225,0.0009421636409937125,1.2031240190046604,0.0042781829833984375,326.6894103594698,-153.47065263423912,0.9581482589130701,0.3276538639807811,0.9733693917292021,0
gene_98,0.07672677582445322,4,3.6017603784793164,11.68827846641446,-163.06537209208437,-5.8353841188451145,1.8202669961336213,SE,225,0.004483642658612159,0.7503051751877904,0.006640195846557617,347.79514579298643,-163.7974054573925,0.7320333653081263,0.3922248886498111,0.9733693917292021,0
gene_99,2.0589420011371183e-09,4,1.3052997589111328,485165195.4097903,-152.5993025788448,-13.893098248599033,3.983086393532925e-07,SE,225,0.5931191266615924,1.0130462169229106e+17,0.001592397689819336,326.8630067665073,-152.60041699025587,0.001114411411066385,0.9733693247312112,0.9733693917292021,0
gene_100,0.01165540735522043,4,5.9829737238226635,77.98592801508478,-156.04790131547963,-7.17415078733785,0.5354898370301999,SE,225,0.007871883565656646,44.033475219471995,0.00507807731628418,333.76020423977695,-156.1213779562432,0.07347664076357319,0.7863404633349773,0.9733693917292021,0
