,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_43,0.8472450477089917,4,1.7450505811270067,0.1790615125717532,-2177.130925933897,18.273995542845856,20.359282785384455,SE,2500,1.670419386474045e-06,9.393723376727972e-05,0.002531766891479492,4385.558035911219,-3680.6767170911035,1503.5457911572066,0.0,0.0,1
gene_44,0.960814353876398,4,6.090403061383408,0.0376984219012029,60.436954025373325,-24.290977829987348,5.537488833894554,SE,2500,1.643217319921052e-06,0.000909391043405865,0.0032987594604492188,-89.57772400732148,-2668.240266198132,2728.677220223505,0.0,0.0,1
gene_45,0.9587610928999862,4,0.9340906222436361,0.04293806524321945,-2082.778373403018,-2.0566652670596532,1.4657643129540492,SE,2500,2.980615410614228e-07,0.00015016514787616415,0.0063364505767822266,4196.852930849462,-3489.4393829825894,1406.6610095795713,0.0,0.0,1
gene_46,0.8490528267161973,4,0.9340906222436361,0.17747451520952784,-2050.856563697278,-4.0502868179951,3.4582033030618864,SE,2500,7.776424839558148e-07,4.448767410131968e-05,0.0028591156005859375,4133.0093114379815,-3095.4036215557585,1044.5470578584805,0.0,0.0,1
gene_47,0.664406724691519,4,11.377976770644345,0.39514664596901894,-1452.2513765342699,-27.178601499202657,2.586877119734817,SE,2500,0.0001444871807774078,0.0032469880146513957,0.003317117691040039,2935.7989371119647,-3675.6470309331344,2223.3956543988643,0.0,0.0,1
gene_48,0.9196937313548426,4,6.090403061383408,0.0807126974459127,-11.788380860798952,-18.818084534691955,3.162598646614855,SE,2500,3.5453440069332735e-06,0.0005491280861309036,0.004232645034790039,54.872945765023076,-3237.7285521000226,3225.9401712392237,0.0,0.0,1
gene_49,0.8673939461748363,4,1.7450505811270067,0.15183187433537604,-1058.6573498654516,-8.715568698081075,4.867396383260116,SE,2500,1.0826881891005511e-06,7.498460306801328e-05,0.0025179386138916016,2148.610883774328,-2836.2398519424305,1777.582502076979,0.0,0.0,1
gene_50,1.581116948680049e-05,4,0.5,63230.18007133698,-3582.729787256527,29.835838371790285,0.0140942724691786,SE,2500,4.5310879449087125,13124377253.62462,0.0016753673553466797,7196.755758556479,-3582.729895366956,0.00010811042920977343,0.991704051792912,0.9920224282520944,0
gene_51,2.0124392211432963e-09,4,3.2600707663430897,485165195.4097903,-3605.588881514119,-58.15094717789507,6.972016887561941e-06,SE,2500,0.00016080803196452483,28749993248797.93,0.0017380714416503906,7242.473947071663,-3605.5889817125026,0.00010019838373409584,0.9920133773220289,0.9920224282520944,0
gene_52,0.13758213272057912,4,0.5,6.266874355489654,-3564.948849147159,-46.28052952089099,272.3299938453405,SE,2500,0.006511913736537226,0.42679328007910916,0.009048938751220703,7161.193882337743,-3565.8177982986954,0.8689491515365262,0.35124639224610965,0.9920224282520944,0
gene_53,0.15330370709270266,4,0.5,5.52166788041032,-3658.9023371458516,12.858021378232142,23.37559961629291,SE,2500,0.005097034262712077,0.2851627339338755,0.007936954498291016,7349.100858335129,-3659.942830709334,1.0404935634824142,0.3077067098891173,0.9920224282520944,0
gene_54,0.1235962277111536,4,0.5,7.0891522222798455,-3578.4496982724877,-12.767021412130363,18.880641882365577,SE,2500,0.00806991516211994,0.6220707051322519,0.007909536361694336,7188.195580588401,-3579.0343280102734,0.5846297377856899,0.4445033118742018,0.9920224282520944,0
gene_55,0.20946489191170423,4,0.5,3.773159806241159,-3604.3138278897313,-1.7990688700926967,0.8217647454441765,SE,2500,0.004029698747838851,0.14812961024753243,0.006932258605957031,7239.923839822888,-3606.2909695258395,1.977141636108172,0.15969185358350668,0.739314136960679,0
gene_56,1.905223817137012e-09,4,6.090403061383408,485165195.4097903,-3577.67788505058,-11.828724084951896,2.905056299119427e-07,SE,2500,0.0015786770055134314,314903026738399.8,0.0017206668853759766,7186.651954144585,-3577.677985129142,0.00010007856235461077,0.9920181539583133,0.9920224282520944,0
gene_57,0.010210403204192932,4,0.5,96.91595325561772,-3562.99976228233,6.479934526853137,0.43655166573104964,SE,2500,0.6503212630284173,4712.099199482841,0.00674748420715332,7157.295708608085,-3563.0048510322476,0.005088749917831592,0.943130762589443,0.9920224282520944,0
gene_58,0.13346673391020278,4,0.5,6.490938382409807,-3636.8995671412717,-42.735537680584905,225.8066445742561,SE,2500,0.006893913951207969,0.47283224131272467,0.007904767990112305,7305.095318325969,-3637.6562352450132,0.7566681037415037,0.38437324660884065,0.9920224282520944,0
gene_59,0.06680310455416759,4,0.5,13.965996175933986,-3660.9975780189643,0.42010175362082114,0.08452611080700985,SE,2500,0.025578017448177323,5.43263639959127,0.006322622299194336,7353.291340081354,-3661.1743779744766,0.17679995551225147,0.6741378548625965,0.9920224282520944,0
gene_60,0.01643314475257244,4,0.5,59.838194892801425,-3628.6840054091476,-30.98136824388013,15.639853659822334,SE,2500,0.3841334888899042,1102.3639412839605,0.007096290588378906,7288.664194861721,-3628.699046687754,0.015041278606531705,0.9023898890379486,0.9920224282520944,0
gene_61,2.012439221143296e-09,4,3.2600707663430897,485165195.4097903,-3632.6436490670785,6.538006054647271,9.031179115755024e-08,SE,2500,4.410079153246896e-05,7884540612404.436,0.0017323493957519531,7296.5834821775825,-3632.6437494216343,0.00010035455579782138,0.9920071558642932,0.9920224282520944,0
gene_62,0.148647242520339,4,0.5,5.725955509664032,-3622.71042336314,-3.502796250733123,1.8323550293194584,SE,2500,0.005424185143053358,0.3172822224700127,0.008619070053100586,7276.717030769705,-3623.7658356321926,1.0554122690527947,0.30426387719767156,0.9920224282520944,0
gene_63,0.05556865487465594,4,0.5,16.991659163612972,-3621.3343524317384,-15.454154538938443,12.903462691511153,SE,2500,0.02464895207499841,7.2397832154757875,0.007882118225097656,7273.964888906902,-3621.482987576058,0.14863514431954172,0.6998430901314745,0.9920224282520944,0
gene_64,0.11377168744505876,4,0.5,7.787654941414945,-3635.8733954736294,3.0531193801988246,1.1149233597507613,SE,2500,0.008861045352556076,0.7769039532823121,0.006642341613769531,7303.042974990684,-3636.441972581077,0.5685771074477088,0.45082489058091124,0.9920224282520944,0
gene_65,0.05213456209423104,4,0.5,18.1767501359726,-3596.8458526398185,13.999390372989376,9.962825280958468,SE,2500,0.03095743984247255,10.190806693588891,0.0063304901123046875,7224.9878893230625,-3596.9617203105645,0.11586767074595627,0.7335602839043431,0.9920224282520944,0
gene_66,2.047040098290747e-09,4,1.7450505811270067,485165195.4097903,-3639.600114871151,-28.23933024195495,1.645906064614841e-06,SE,2500,9.209374402923273e-05,15913033810124.771,0.0017549991607666016,7310.496413785728,-3639.600215128632,0.00010025748088082764,0.9920110224872896,0.9920224282520944,0
gene_67,0.0006615328378145884,4,11.377976770644345,1181.7898823476378,-3655.1319960142628,-10.066358785037368,0.06006038348378515,SE,2500,2.8120292864510297e-05,46.654209972875286,0.0067708492279052734,7341.560176071951,-3655.199318081221,0.06732206695824061,0.7952765121283111,0.9920224282520944,0
gene_68,0.0029164348419427498,4,11.377976770644345,267.45969777955037,-3650.6732349741387,14.007865344218436,0.2582847590856408,SE,2500,3.240466086128607e-05,2.7922510222866395,0.005605459213256836,7332.642653991703,-3651.1265676098,0.4533326356613543,0.5007565729134693,0.9920224282520944,0
gene_69,0.002742827318775533,4,11.377976770644345,284.4381018956261,-3579.6560857143686,7.45641874083244,0.07394854200588453,SE,2500,1.8099622246725534e-05,1.7620187639511136,0.00796365737915039,7190.608355472163,-3580.4622314822263,0.8061457678577426,0.3692622146929523,0.9920224282520944,0
gene_70,0.0012014960291671802,4,11.377976770644345,650.3312344066417,-3602.568897974248,12.653237921574062,0.13803641013727103,SE,2500,2.206190554589577e-05,11.12114626354018,0.0047419071197509766,7236.433979991922,-3602.7656610394533,0.19676306520523212,0.6573463914191748,0.9920224282520944,0
gene_71,0.1610843523831678,4,0.5,5.20667199270091,-3617.9910027381025,-26.09791977824029,100.20275446613196,SE,2500,0.006205525581999416,0.32357190549146775,0.008283853530883789,7267.27818951963,-3619.08030819577,1.089305457667706,0.29662514822209196,0.9920224282520944,0
gene_72,0.12336748245576597,4,0.5,7.1041505022471725,-3607.756310906581,-2.072857308869489,0.6230905292760687,SE,2500,0.008874290612901764,0.6860272467878427,0.006003379821777344,7246.808805856587,-3608.383164599737,0.6268536931561357,0.4285117540107234,0.9920224282520944,0
gene_73,2.0606566764164913e-09,4,0.5,485165195.4097903,-3621.6718638131715,33.93784539058877,2.376177476489241e-06,SE,2500,0.01497330241663224,2553182570755647.5,0.0044422149658203125,7274.6399116697685,-3621.671963821628,0.0001000084566840087,0.9920209500218574,0.9920224282520944,0
gene_74,2.060656676416491e-09,4,0.5,485165195.4097903,-3660.6886023946645,-39.86317481799864,3.277579736073148e-06,SE,2500,1.2227070407524414,2.0849070022934163e+17,0.004368782043457031,7352.673388832754,-3660.6887024193197,0.00010002465523939463,0.9920203038787958,0.9920224282520944,0
gene_75,2.060656676416491e-09,4,0.5,485165195.4097903,-3607.2215723276386,1.076914945153021,4.5527003139343544e-09,SE,2500,0.05941170216845873,1.0130625713332236e+16,0.004422426223754883,7245.739328698703,-3607.221672345174,0.0001000175352601218,0.9920205878807138,0.9920224282520944,0
gene_76,2.060656676416491e-09,4,0.5,485165195.4097903,-3612.358587694369,-17.140323783936296,6.07718952853086e-07,SE,2500,0.005873212919995061,1001474787887240.5,0.0016703605651855469,7256.013359432163,-3612.3586876919458,9.999757685363875e-05,0.9920213840360426,0.9920224282520944,0
gene_77,2.0606566764164913e-09,4,0.5,485165195.4097903,-3610.7392961453916,14.923976062144058,4.6123894550671094e-07,SE,2500,0.009748502315341707,1662272323763007.0,0.00477290153503418,7252.774776334209,-3610.7393961494854,0.0001000040938379243,0.9920211240600705,0.9920224282520944,0
gene_78,0.0006972438319079062,4,11.377976770644345,1121.2216468820334,-3609.959951239416,-0.2600231577589913,0.0009778749138426347,SE,2500,1.760021891945327e-05,26.289793896567605,0.006781816482543945,7251.216086522258,-3610.082727350633,0.1227761112168082,0.7260428616316268,0.9920224282520944,0
gene_79,2.047040098290747e-09,4,1.7450505811270067,485165195.4097903,-3634.3530069242006,-24.40383963332216,1.2297243438871162e-06,SE,2500,1.167492152406921,2.017329438621746e+17,0.0017294883728027344,7300.002197891827,-3634.353106948831,0.00010002463022829033,0.9920203048764217,0.9920224282520944,0
gene_80,0.002357967930361821,4,11.377976770644345,330.99079330509215,-3654.387994848519,-43.01890965575951,2.205121423702822,SE,2500,4.607357037494189e-05,6.05924693582585,0.005637168884277344,7340.072173740464,-3654.799366947338,0.4113720988189016,0.5212739025258277,0.9920224282520944,0
gene_81,0.1589455542610561,4,0.5,5.2901867710946116,-3652.67227782691,6.969527647979734,7.220684694467972,SE,2500,0.0053150335856417385,0.28242250514319045,0.006391763687133789,7336.640739697245,-3653.8338581352673,1.1615803083573155,0.28113803936381465,0.9920224282520944,0
gene_82,0.15993648822911669,4,0.5,5.251215546373521,-3620.3239094505975,-12.479175624399762,22.892832462670647,SE,2500,0.005537180383742316,0.29165098243076826,0.007478237152099609,7271.9440029446205,-3621.4868969055924,1.1629874549948909,0.28084682913762715,0.9920224282520944,0
gene_83,0.1435960742855019,4,0.5,5.962540772579546,-3595.421271078304,22.785617785452075,68.78158034253926,SE,2500,0.004832515586684949,0.29730665204230666,0.006991863250732422,7222.1387262000335,-3596.1856894149128,0.7644183366087418,0.3819493426849675,0.9920224282520944,0
gene_84,0.14451327916996268,4,0.5,5.9183520633861795,-3614.1318052076535,-25.498173033426166,86.6033775486837,SE,2500,0.005826698677605819,0.355138333985851,0.008815526962280273,7259.5597944587325,-3615.102119765968,0.9703145583143851,0.3246017414987291,0.9920224282520944,0
gene_85,2.047040098290747e-09,4,1.7450505811270067,485165195.4097903,-3658.0240247390793,2.4103240729440323,1.4226581565165295e-08,SE,2500,0.0003432150913074804,59304716185578.89,0.0017294883728027344,7347.344233521584,-3658.0241248853144,0.00010014623512688559,0.9920154558562919,0.9920224282520944,0
gene_86,0.0008349363150025032,4,11.377976770644345,936.1877609009179,-3630.2829298577053,-26.691821735167306,0.4874773779029194,SE,2500,4.7696700186833134e-05,49.712933621144295,0.007166862487792969,7291.862043758836,-3630.375776588989,0.09284673128377108,0.7605888485240151,0.9920224282520944,0
gene_87,1.9052238171370115e-09,4,6.090403061383408,485165195.4097903,-3632.034602570293,-4.157509429504686,3.7832425875296674e-08,SE,2500,1.1003606686893143e-05,2194919567866.009,0.0017414093017578125,7295.365389184011,-3632.034703218404,0.00010064811112897587,0.9919954745309354,0.9920224282520944,0
gene_88,2.060656676416491e-09,4,0.5,485165195.4097903,-3688.2620221213183,-23.666409724919873,1.156757090685999e-06,SE,2500,0.016963037947387887,2892463641569764.0,0.004782676696777344,7407.820228286062,-3688.262122130873,0.0001000095548988611,0.992020906213587,0.9920224282520944,0
gene_89,2.0606566764164913e-09,4,0.5,485165195.4097903,-3564.3640286312,-36.04932880683757,2.680670053591877e-06,SE,2500,0.02285693665066324,3897465679482689.5,0.0043926239013671875,7160.024241305826,-3564.3641286431302,0.00010001193004427478,0.9920208114688212,0.9920224282520944,0
gene_90,3.478272770553334e-05,4,0.5,28741.97030400197,-3649.2716772344756,4.036503276822861,0.00060459910377928,SE,2500,50.61426334179731,30295925514.84067,0.0017135143280029297,7329.839538512377,-3649.2717827550186,0.00010552054300205782,0.9918040191989044,0.9920224282520944,0
gene_91,0.02363274745588523,4,0.5,41.30420524912808,-3645.080888224899,7.762592843869059,1.4299551036814206,SE,2500,0.1249051523445847,178.48496155867204,0.008964061737060547,7321.457960493223,-3645.1059554129606,0.02506718806171193,0.8741997577889509,0.9920224282520944,0
gene_92,0.0007300580481474777,4,11.377976770644345,1070.7904783368526,-3683.198656340428,12.266308353915438,0.09500401760380343,SE,2500,2.2278540948340083e-05,30.357768491752744,0.007539272308349609,7397.693496724281,-3683.287736543967,0.0890802035391971,0.7653497590071345,0.9920224282520944,0
gene_93,2.0124392211432963e-09,4,3.2600707663430897,485165195.4097903,-3665.394738294315,-20.98205210340286,9.096808715008453e-07,SE,2500,0.0001252885549181432,22399659171520.1,0.0017552375793457031,7362.085660632056,-3665.3948385155118,0.00010022119658970041,0.9920124682194673,0.9920224282520944,0
gene_94,0.06223647881131096,4,0.5,15.064114252367657,-3599.1269676246784,-44.59240073795792,119.37514987037957,SE,2500,0.019938302208007436,4.7926266027275375,0.007981538772583008,7229.550119292782,-3599.2627618229462,0.13579419826783123,0.7124984743869076,0.9920224282520944,0
gene_95,0.04439461795045936,4,0.5,21.520063259772037,-3633.301946579342,-28.715533109879125,35.70906408879938,SE,2500,0.04080516074129263,17.963948789367198,0.006723642349243164,7297.900077202109,-3633.4241701293486,0.12222355000676544,0.7266352718154107,0.9920224282520944,0
gene_96,0.06258158011081964,4,0.5,14.97553126212351,-3654.2998909694506,20.37253757876487,25.103958118575967,SE,2500,0.023468290465782995,5.586650061897156,0.0074615478515625,7339.895965982327,-3654.449501002802,0.1496100333515642,0.69890830323455,0.9920224282520944,0
gene_97,0.16046490314603548,4,0.5,5.230630932052334,-3638.1869550651522,4.476433695385343,3.1054477922431083,SE,2500,0.005524861310434255,0.2896498289955361,0.007519960403442383,7307.67009417373,-3639.339730516439,1.1527754512867432,0.28296890331358093,0.9920224282520944,0
gene_98,3.849847052594504e-05,4,11.377976770644345,20319.774009453307,-3649.388467776367,-24.136071808994934,0.027974844844539996,SE,2500,0.0007425350769511567,362806.728400157,0.005586385726928711,7330.07311959616,-3649.3891676711833,0.0006998948160799046,0.9788940068822863,0.9920224282520944,0
gene_99,1.7819714293366327e-05,4,11.377976770644345,43900.613956129106,-3635.4101708923445,-19.396034941348205,0.008488934827783696,SE,2500,0.010495557050862473,23933811.260834925,0.0075151920318603516,7302.116525828114,-3635.410333122626,0.00016223028160311515,0.9898376469180268,0.9920224282520944,0
gene_100,1.905223817137012e-09,4,6.090403061383408,485165195.4097903,-3588.6748640141996,-4.572566545741594,4.5225775270289254e-08,SE,2500,0.0015742022420454928,314010433411790.75,0.0017278194427490234,7208.645912071825,-3588.674964092833,0.0001000786332951975,0.9920181511294465,0.9920224282520944,0
