,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_10,0.8123808598745649,4,1.7450505811270067,0.2293683272894909,-1906.2314848902024,-12.140820145521106,9.155545490297413,SE,2500,1.6058782710433482e-06,6.799498745692631e-05,0.00286865234375,3843.75915382383,-3495.5058930546375,1589.274408164435,0.0,0.0,1
gene_11,0.5822052220261501,4,6.090403061383408,0.6633191748431265,-1127.7783810720962,6.230261579083939,0.45843922086764977,SE,2500,4.641457932289004e-05,0.0009077862224718812,0.002871274948120117,2286.8529461876174,-2788.6772714894487,1660.8988904173525,0.0,0.0,1
gene_12,0.9029297588875368,4,11.377976770644345,0.08410294648081922,-1142.9430489009656,-5.875225283602198,1.7160134418020523,SE,2500,3.172312151254225e-05,0.0035863918730331223,0.0032775402069091797,2317.182281845356,-3515.888562406086,2372.9455135051203,0.0,0.0,1
gene_13,0.7050124491498432,4,6.090403061383408,0.3867608830631137,-1533.2104921701823,8.110293735333448,0.9119086648283137,SE,2500,2.8209248392236765e-05,0.0007096893797771675,0.00327301025390625,3097.7171683837896,-3887.7747846590455,2354.5642924888634,0.0,0.0,1
gene_14,0.7233102324867541,4,6.090403061383408,0.3535933839004184,-1044.6528468378797,-9.801234001261173,0.9999545445048165,SE,2500,3.004180298113461e-05,0.0008048514942620469,0.003247976303100586,2120.6018777191844,-3261.4991994691723,2216.8463526312926,0.0,0.0,1
gene_15,0.8153861589585003,4,1.7450505811270067,0.22486243640997963,-666.9570411108034,-8.46443999694979,4.382838544229616,SE,2500,1.426518335846723e-06,6.170660673765692e-05,0.0028810501098632812,1365.210266265032,-2313.1713064751957,1646.2142653643923,0.0,0.0,1
gene_16,0.8553550970880762,4,1.7450505811270067,0.16794716432026874,-1624.8856134501918,1.6350162303648694,0.7947699943538966,SE,2500,1.7787920703738035e-06,0.00010827317900883378,0.0029044151306152344,3281.0674109438087,-2956.72061134238,1331.834997892188,0.0,0.0,1
gene_17,0.8505942025728103,4,3.2600707663430897,0.17149736169810012,-654.5721714940287,-15.176362602003412,4.848967591605884,SE,2500,2.266652206460524e-06,0.00013161055444182982,0.0036623477935791016,1340.4405270314826,-3328.894168031484,2674.321996537455,0.0,0.0,1
gene_18,0.9266921277098822,4,0.9340906222436361,0.07896976888963037,-2526.579738560933,9.368108800703084,17.325166621547133,SE,2500,6.941192936373084e-07,0.0001255665178143433,0.0056018829345703125,5084.4556611652915,-3539.1400090587276,1012.5602704977946,0.0,0.0,1
gene_19,0.9305077609702208,4,6.090403061383408,0.06903223683052803,-801.3171980785291,4.344814831621973,1.4840061763955779,SE,2500,3.925083230069221e-06,0.0007785199084131617,0.0035467147827148438,1633.9305802004835,-4006.0298353372173,3204.712637258688,0.0,0.0,1
gene_20,0.78292432942489,4,6.090403061383408,0.2562872512320269,-789.7965997540043,0.35603024896257285,0.38001914635186285,SE,2500,2.609654904991566e-05,0.0009179905297980035,0.003255605697631836,1610.8893835514339,-2897.509911717698,2107.7133119636937,0.0,0.0,1
gene_21,0.8428638944770095,4,6.090403061383408,0.1723273365548179,-331.7569400978259,0.41812618197723733,0.3863346111615695,SE,2500,1.8482936307019517e-05,0.0009982108780854514,0.003276824951171875,694.810064239077,-2681.576460678004,2349.819520580178,0.0,0.0,1
gene_22,0.8198578415119151,4,1.7450505811270067,0.21821911806500865,-1913.3607074078375,-18.288627460865825,20.021556651189904,SE,2500,1.3338444009828487e-06,5.9621164737449434e-05,0.00287628173828125,3858.0175988591,-3665.8264998605323,1752.4657924526948,0.0,0.0,1
gene_23,0.8342329339420376,4,1.7450505811270067,0.19734535503214326,-2098.247906645919,-5.345925514462206,2.4855666547622586,SE,2500,1.9339810009329167e-06,9.687370727611759e-05,0.002471923828125,4227.791997335264,-3389.2664231403123,1291.0185164943932,0.0,0.0,1
gene_24,0.8906062804435331,4,6.090403061383408,0.11353827110137917,-91.63251392194252,-12.177006361711264,1.5296281545646249,SE,2500,1.2674489254050646e-05,0.0011822777443220838,0.0036950111389160156,214.5612118873102,-3570.904584238918,3479.2720703169753,0.0,0.0,1
gene_25,0.9557123801435387,4,6.090403061383408,0.04283421080811246,-940.6940934371996,-11.80141862209827,3.3950938129505506,SE,2500,1.3163746619588492e-06,0.0005820723898517471,0.0032918453216552734,1912.6843709178245,-4136.184804625045,3195.4907111878456,0.0,0.0,1
gene_26,0.8573641146655184,4,6.090403061383408,0.15377974662274502,-365.29006387186246,6.0198022971122,0.6968487550660775,SE,2500,1.2353758765448587e-05,0.0007675631650695336,0.0032930374145507812,761.87631178715,-2940.638692236607,2575.3486283647444,0.0,0.0,1
gene_27,0.8139729851181049,4,3.2600707663430897,0.22314051833128612,-1015.567284921792,-5.883706645174701,1.1043598096939664,SE,2500,2.8661454321435027e-06,0.00012273164848572627,0.0032668113708496094,2062.430753887009,-3549.296536882496,2533.7292519607045,0.0,0.0,1
gene_28,0.9053605977247031,4,0.9340906222436361,0.10435088224830213,-2214.785616810754,-22.28291089096716,93.46659865534443,SE,2500,6.607106179005004e-07,7.785596921851371e-05,0.0032854080200195312,4460.867417664934,-3372.8098099116387,1158.0241931008845,0.0,0.0,1
gene_29,0.8897057558854023,4,3.2600707663430897,0.12103719771891418,-617.8470978234768,-2.792239572242229,0.7096541454084744,SE,2500,1.6704058761527267e-06,0.00015380417853180607,0.0036728382110595703,1266.9903796903789,-3649.375335788498,3031.528237965021,0.0,0.0,1
gene_30,0.8922424815683738,4,1.7450505811270067,0.11994459245305168,-1444.2388494595295,6.842836760154185,3.449416276195996,SE,2500,1.0342537763122958e-06,9.881389274101806e-05,0.002459287643432617,2919.773882962484,-3047.5390041003934,1603.3001546408639,0.0,0.0,1
gene_31,0.9431619195395816,4,0.9340906222436361,0.06015875930564359,-2518.976769711093,-32.838026486547214,204.40851137313447,SE,2500,3.7707258448041314e-07,0.00010639136402363288,0.00560307502746582,5069.249723465611,-3858.4482730517507,1339.4715033406578,0.0,0.0,1
gene_32,0.9062213908153295,4,0.9340906222436361,0.10330354005562309,-2427.497959925947,-12.787072517575595,31.29595554897503,SE,2500,4.872564193887152e-07,5.8283548530683e-05,0.0028896331787109375,4886.292103895319,-3746.266528606564,1318.7685686806171,0.0,0.0,1
gene_33,0.9585751353058461,4,6.090403061383408,0.03994575002149498,-654.3688671001869,2.181596773945833,2.0543858186220807,SE,2500,9.980007731721647e-07,0.0004986650833675073,0.0032694339752197266,1340.033918243799,-3542.553113984023,2888.1842468838363,0.0,0.0,1
gene_34,0.8898086753696911,4,6.090403061383408,0.11446860995732556,-887.9951339593817,3.511457473443283,0.977804480938972,SE,2500,1.0831529797163134e-05,0.0009987986388834474,0.003276348114013672,1807.2864519621887,-3419.760594754012,2531.76546079463,0.0,0.0,1
gene_35,0.9272073307381963,4,6.090403061383408,0.07256821309501708,-287.67054335320836,-4.1269141069136355,0.9747108442771912,SE,2500,5.142730868662669e-06,0.000941651268721762,0.003281116485595703,606.6372707498418,-2939.5254276686337,2651.8548843154254,0.0,0.0,1
gene_36,0.8445559923117322,4,11.377976770644345,0.14398743882812906,-799.6578721460266,-5.372955315824434,0.8081786133436099,SE,2500,6.938578267706164e-05,0.003805606955963513,0.003652811050415039,1630.6119283354785,-3360.9042437472685,2561.2463716012417,0.0,0.0,1
gene_37,0.9631763788487444,4,6.090403061383408,0.03533916725002769,-407.71863295814455,-17.69819941263167,4.167128864256642,SE,2500,1.1914785337176473e-06,0.0007396561338091144,0.003246784210205078,846.7334499597142,-3569.7575472284707,3162.038914270326,0.0,0.0,1
gene_38,0.846025470448191,4,1.7450505811270067,0.18075130293887412,-1573.5647004780453,-6.2480442508841065,2.8496558530087572,SE,2500,1.6814644025341821e-06,9.34852351753028e-05,0.0024938583374023438,3178.4255849995156,-3091.280141327199,1517.7154408491538,0.0,0.0,1
gene_39,0.774713884524083,4,3.2600707663430897,0.28392621895887943,-1349.9596465730183,-17.61568558150314,6.3598168810444,SE,2500,7.2340248602790665e-06,0.0002433235658243522,0.0032672882080078125,2731.2154771894616,-3587.9859374873536,2238.0262909143353,0.0,0.0,1
gene_40,0.9016064841147692,4,0.9340906222436361,0.10894195866590077,-2279.33722754005,6.808197966740598,9.27867290507995,SE,2500,5.215934234942024e-07,5.7682447158909775e-05,0.0028791427612304688,4589.970639123526,-3609.5370622343025,1330.1998346942523,0.0,0.0,1
gene_41,0.9017023885030099,4,0.9340906222436361,0.10882419699503355,-1823.3208356840291,-19.14473766158028,68.92219865823307,SE,2500,6.244483739746587e-07,6.91666040314916e-05,0.002893686294555664,3677.9378554114833,-2962.8358910953875,1139.5150554113584,0.0,0.0,1
gene_42,0.9716096816346208,4,6.090403061383408,0.027009346091364364,-537.1895472291544,12.360778496325858,3.8001764687885413,SE,2500,5.927374129455676e-07,0.0005983499599812407,0.0040209293365478516,1105.675278501734,-3524.4483766037097,2987.2588293745553,0.0,0.0,1
gene_43,0.8029987805433237,4,1.7450505811270067,0.24365202074975834,-1720.0567375193132,-26.822599134705456,42.055910165424876,SE,2500,1.9071008755475789e-06,7.577129662941117e-05,0.0024843215942382812,3471.4096590820513,-3122.3624153637097,1402.3056778443965,0.0,0.0,1
gene_44,0.9384622605212849,4,0.9340906222436361,0.06545916369515517,-2405.2667774466663,20.97911292578319,83.76530315329053,SE,2500,5.075295050606919e-07,0.00012444096052314962,0.005636692047119141,4841.829738936758,-3570.7748838035886,1165.5081063569223,0.0,0.0,1
gene_45,0.7852110875955808,4,6.090403061383408,0.2528489045160918,-932.9283191568545,-20.623353683563877,3.3824857331801113,SE,2500,2.241081879346763e-05,0.0007986249127103993,0.0032644271850585938,1897.1528223571343,-3377.5006850559794,2444.5723658991246,0.0,0.0,1
gene_46,0.9609936093353535,4,0.9340906222436361,0.04051921216779502,-2184.003750361365,-17.3075942312083,57.49970455504285,SE,2500,3.6801431462563754e-07,0.00020539556356867578,0.006372690200805664,4399.303684766155,-3466.5303360440857,1282.526585682721,0.0,0.0,1
gene_47,0.9483656987385592,4,0.9340906222436361,0.054351081811822764,-2503.1518838878596,13.192495154693407,33.775339196417534,SE,2500,4.825941464207084e-07,0.00016163693124419322,0.006391048431396484,5037.599951819145,-3757.4214692278592,1254.2695853399996,0.0,0.0,1
gene_48,0.9511292127586466,4,11.377976770644345,0.04019655962518239,-704.2263151288107,-3.8999152142499036,2.3868248126221823,SE,2500,9.38419339157331e-06,0.0034703757586096663,0.0032656192779541016,1439.7488143010467,-3368.520305548236,2664.2939904194254,0.0,0.0,1
gene_49,0.91408571881884,4,0.9340906222436361,0.09382620768278775,-1952.3172321176833,1.4285387123995412,0.8791228616683877,SE,2500,5.52721351422924e-07,7.643221540617184e-05,0.002910614013671875,3935.9306482787915,-3172.5951456335392,1220.277913515856,0.0,0.0,1
gene_50,0.13363324638027488,4,0.5,6.481604668375068,-3673.574507978328,1.899364698492613,0.594231993071216,SE,2500,0.006478753781839438,0.4435258421301294,0.00788259506225586,7378.445200000081,-3674.4123710591703,0.8378630808424532,0.36000864677381283,0.992022153383076,0
gene_51,0.10494174322375774,4,0.5,8.527040163117054,-3586.9867365658015,-6.9580893971122295,4.888082034457381,SE,2500,0.008170702679423943,0.814359832875103,0.007504940032958984,7205.269657175028,-3587.3127071645217,0.3259705987202324,0.5680414342219675,0.992022153383076,0
gene_52,0.05870905658153759,4,0.5,16.029281580159193,-3636.5099994087395,-23.207743933855415,30.610364878646667,SE,2500,0.026935063502315535,7.175741799196897,0.0059146881103515625,7304.3161828609045,-3636.6894485776756,0.17944916893611662,0.6718470439621047,0.992022153383076,0
gene_53,2.060656676416491e-09,4,0.5,485165195.4097903,-3594.2414762500994,-7.580748883163545,1.2058981707414209e-07,SE,2500,0.14469026037448093,2.4671955502339372e+16,0.0039997100830078125,7219.779136543624,-3594.2415762709134,0.0001000208139885217,0.9920204570974545,0.992022153383076,0
gene_54,2.060656676416491e-09,4,0.5,485165195.4097903,-3596.422665985894,-26.616750961794178,1.4623709163410696e-06,SE,2500,0.2900537295357505,4.945870364648093e+16,0.0047817230224609375,7224.141516015214,-3596.4227660084234,0.00010002252929552924,0.9920203886774412,0.992022153383076,0
gene_55,0.1757153980362445,4,0.5,4.6898898850121284,-3648.849630714168,-8.876400160109219,12.713126442258707,SE,2500,0.005140723940122683,0.23764682945053348,0.006357431411743164,7328.995445471762,-3650.1209623828545,1.2713316686863436,0.25951700836367664,0.9539844444161283,0
gene_56,5.54185444235522e-05,4,11.377976770644345,14115.617654432823,-3613.7994388059888,-24.38606754704978,0.040641342935953735,SE,2500,0.0012657965017211859,298489.8927271774,0.0052127838134765625,7258.895061655403,-3613.800086901168,0.0006480951792582346,0.9796898772432383,0.992022153383076,0
gene_57,0.06262522885294465,4,0.5,14.964396750785495,-3625.1484254420548,-11.606003634521684,8.197367878388736,SE,2500,0.01834843306088631,4.362522725861822,0.0070836544036865234,7281.593034927535,-3625.3419135537915,0.1934881117367695,0.6600292110317745,0.992022153383076,0
gene_58,0.005354476763897911,4,0.5,185.71482503113305,-3620.4827795548654,-26.584468627777802,3.7786022843839078,SE,2500,2.7391800855505943,70735.17513081529,0.0063359737396240234,7272.261743153156,-3620.4839698329124,0.0011902780470336438,0.9724781182213202,0.992022153383076,0
gene_59,0.11167194877747705,4,0.5,7.952882403058294,-3556.1200245208674,1.8994509425561017,0.490122254724249,SE,2500,0.008198732866541733,0.7402353045565488,0.0055696964263916016,7143.53623308516,-3556.60521466937,0.48519014850262465,0.486080750557928,0.992022153383076,0
gene_60,0.03635245808634231,4,0.5,26.502065013255482,-3642.566805226668,-13.146447641718707,6.188759642134946,SE,2500,0.06963944195653186,44.275427934085556,0.00592350959777832,7316.429794496761,-3642.625640638179,0.058835411511154234,0.8083461787588302,0.992022153383076,0
gene_61,1.0996273066177893e-05,4,0.5,90916.97718924262,-3594.616363075218,26.602058240380757,0.007794974932861493,SE,2500,1.8956310973707808,11351631125.640236,0.0016498565673828125,7220.5289101938615,-3594.616471766514,0.00010869129619095474,0.9916817957865155,0.992022153383076,0
gene_62,2.012439221143296e-09,4,3.2600707663430897,485165195.4097903,-3559.235355504017,-0.32540597500767465,2.2991047942151e-09,SE,2500,0.0003694242574899316,66047353350613.484,0.0016856193542480469,7149.76689505146,-3559.2354556439814,0.00010013996416091686,0.9920157058403128,0.992022153383076,0
gene_63,0.005131936200756734,4,11.377976770644345,151.65729684771338,-3602.7671919452882,17.17299217827795,0.4670397829509709,SE,2500,5.403432097102368e-05,1.5175927069367436,0.006387472152709961,7236.830567934002,-3603.7878085407738,1.020616595485535,0.3123727956128195,0.992022153383076,0
gene_64,2.0606566764164913e-09,4,0.5,485165195.4097903,-3567.013524525679,-45.039341543278034,4.1832311083564795e-06,SE,2500,0.004150137987488779,707663525456965.4,0.0016546249389648438,7165.323233094783,-3567.0136245177464,9.999206758948276e-05,0.9920216038185846,0.992022153383076,0
gene_65,0.08263193876749836,4,0.5,11.09918148507994,-3700.9684439315465,17.864005385738785,25.218276221131994,SE,2500,0.012977375985021238,1.915591662925619,0.007524728775024414,7433.2330719065185,-3701.2680783565606,0.2996344250141192,0.5841116942388005,0.992022153383076,0
gene_66,0.06519517585404619,4,0.5,14.335101202374858,-3678.3900248535583,-33.89149832310522,72.14373178086116,SE,2500,0.021447996551185664,4.752952141044822,0.0063474178314208984,7388.076233750542,-3678.5777160837897,0.187691230231394,0.6648451734714438,0.992022153383076,0
gene_67,2.0606566764164913e-09,4,0.5,485165195.4097903,-3602.9327677255533,-7.1912858681698495,1.0874659906561661e-07,SE,2500,0.016514136730104195,2815918953426243.0,0.005224943161010742,7237.161719494532,-3602.9328677348785,0.0001000093252514489,0.9920209153743027,0.992022153383076,0
gene_68,4.686334195623981e-06,4,0.5,213333.95660844748,-3599.968083172671,9.576334281021554,0.0004347572324757853,SE,2500,0.8141715587905486,26843148804.399067,0.0016541481018066406,7231.232350388767,-3599.9681888234736,0.00010565080265223514,0.9917989621800776,0.992022153383076,0
gene_69,0.05905708598197988,4,0.5,15.928927716600391,-3629.091878166806,-16.837415833715493,16.23406417798573,SE,2500,0.017114214369143718,4.51197181368675,0.00632166862487793,7289.479940377038,-3629.177959616086,0.0860814492798454,0.7692191745509718,0.992022153383076,0
gene_70,0.0019273629471370877,4,11.377976770644345,405.11443044416706,-3620.208445727966,19.21247660977331,0.4041973268547765,SE,2500,9.587275596184237e-06,1.8837895531132345,0.006345510482788086,7271.713075499358,-3620.7681843316386,0.5597386036724856,0.45436558228447854,0.992022153383076,0
gene_71,0.1146644516269923,4,0.5,7.719237151776131,-3628.500357618653,0.2260904157877705,0.12792412220150556,SE,2500,0.00609956676067172,0.5282665520125065,0.006297111511230469,7288.296899280732,-3629.0324788260777,0.5321212074245523,0.46571642262132495,0.992022153383076,0
gene_72,0.0580001262323341,4,0.5,16.237426017063576,-3641.3050146324317,10.11260912186844,5.794948526590367,SE,2500,0.03192406719999692,8.689762748985396,0.008279085159301758,7313.906213308289,-3641.5426165314184,0.23760189898666795,0.6259435401373581,0.992022153383076,0
gene_73,2.0606566764164913e-09,4,0.5,485165195.4097903,-3583.7066113445253,-11.001345988899622,2.5158261502983905e-07,SE,2500,0.005282253961680407,900707030019417.6,0.0016558170318603516,7198.709406732476,-3583.706711340528,9.999600251830998e-05,0.9920214468408032,0.992022153383076,0
gene_74,0.0010365471553926827,4,11.377976770644345,753.9448957304746,-3655.132667486383,-4.2330835863578615,0.015448413643052973,SE,2500,8.997569398208561e-06,6.089754346501236,0.007189750671386719,7341.561519016192,-3655.401337416961,0.2686699305777438,0.6042253926623903,0.992022153383076,0
gene_75,0.03497106723428595,4,0.5,27.588413557201918,-3621.828780240659,22.52820257883029,17.423400771334716,SE,2500,0.04918825527442552,33.605298098505216,0.008259296417236328,7274.953744524743,-3621.8837616546634,0.054981414004487306,0.8146114583315747,0.992022153383076,0
gene_76,0.20864774341456416,4,0.5,3.7918524759287675,-3655.3791094931303,0.3892293321707969,0.25597141585192507,SE,2500,0.0033472011444513616,0.12364272132120022,0.00556492805480957,7342.054403029686,-3657.5470746766587,2.167965183528395,0.14091257941969615,0.5970872009309159,0
gene_77,0.08601829811286758,4,0.5,10.622871667926823,-3614.3982659457106,-29.930160460168665,73.36694126944332,SE,2500,0.013491114556633458,1.8618332514187763,0.007479190826416016,7260.092715934847,-3614.653438302449,0.25517235673851246,0.6134563812523901,0.992022153383076,0
gene_78,0.01616017921890553,4,0.5,60.86582362758301,-3617.8777261956834,-10.521686222250672,1.7892955996722835,SE,2500,0.39370697255517,1167.0220490528282,0.007113933563232422,7267.051636434792,-3617.892587848306,0.014861652622585098,0.9029715804496882,0.992022153383076,0
gene_79,0.0009066836485020712,4,11.377976770644345,862.0438141214715,-3652.694669094586,-16.48303996394936,0.19677176548116176,SE,2500,3.207445671081656e-05,28.35733288269433,0.006067991256713867,7336.685522232598,-3652.7689292239365,0.07426012935047765,0.7852321189463022,0.992022153383076,0
gene_80,2.0606566764164913e-09,4,0.5,485165195.4097903,-3685.0025145876025,-11.008162988560644,2.5207098672791e-07,SE,2500,0.02357964117590375,4020698119882788.0,0.004436969757080078,7401.30121321863,-3685.0026145997563,0.00010001215377997141,0.9920208025440419,0.992022153383076,0
gene_81,0.2255579178150992,4,0.5,3.4326233039679392,-3624.8266919529724,-17.841734616804736,63.46784184267015,SE,2500,0.0038285393015961167,0.12859176131452463,0.005945682525634766,7280.94956794937,-3627.100584905643,2.273892952670394,0.13156904295223382,0.5671079437596285,0
gene_82,0.027154458958139473,4,0.5,35.81772667967327,-3616.7015466898333,15.833906602157976,6.728643001816937,SE,2500,0.08832377758693315,96.97389800442943,0.008595943450927734,7264.699277423092,-3616.7320815987023,0.030534908868958155,0.8612820442794344,0.992022153383076,0
gene_83,2.0606566764164913e-09,4,0.5,485165195.4097903,-3640.359742638717,12.785624935687068,3.391617024086561e-07,SE,2500,0.01638734920106685,2794299694005707.0,0.004393100738525391,7312.015669320859,-3640.3598426479693,0.00010000925249187276,0.9920209182767099,0.992022153383076,0
gene_84,0.09733569159494508,4,0.5,9.271487799464605,-3640.7359039661924,-8.782207722246856,7.197895570853511,SE,2500,0.016611449542130174,1.86963539205692,0.006324052810668945,7312.76799197581,-3641.2757239092634,0.539819943071052,0.46250735745232496,0.992022153383076,0
gene_85,0.004785467076599117,4,11.377976770644345,162.69396606794965,-3531.4235166930416,8.21430558511027,0.10923943483678387,SE,2500,1.2480848171294814e-05,0.4025493446085279,0.007933378219604492,7094.143217429509,-3533.7051124293084,2.2815957362668087,0.13091711435277742,0.5671079437596285,0
gene_86,2.047040098290747e-09,4,1.7450505811270067,485165195.4097903,-3619.298321946546,-39.04690722051629,3.144743628588126e-06,SE,2500,0.001153874980304791,199380009660794.88,0.0016891956329345703,7269.892827936517,-3619.298422038427,0.00010009188099502353,0.9920176228742751,0.992022153383076,0
gene_87,0.03874889935521795,4,0.5,24.80120364959075,-3569.2819384844283,3.8134232985212697,0.5902114117446019,SE,2500,0.08669871546789974,48.982821917216874,0.006305694580078125,7169.860061012282,-3569.379153701082,0.09721521665369437,0.7551974276502645,0.992022153383076,0
gene_88,5.302353602342802e-06,4,0.5,188549.02464998027,-3684.181368653615,-10.141638199462701,0.0005514090029952334,SE,2500,3.4616100934439884,89150941834.75134,0.0016658306121826172,7399.658921350656,-3684.1814717697034,0.00010311608821211848,0.9918979333326616,0.992022153383076,0
gene_89,1.9052238171370115e-09,4,6.090403061383408,485165195.4097903,-3684.383431129365,-12.416068719636542,3.200447358841481e-07,SE,2500,2.8159336709370373e-05,5617020029909.478,0.0017006397247314453,7400.063046302155,-3684.3835315445053,0.00010041514042313793,0.9920047436459496,0.992022153383076,0
gene_90,2.0606566764164913e-09,4,0.5,485165195.4097903,-3675.32921038572,4.80811851736708,4.993312621414985e-08,SE,2500,0.010178663875309933,1735621606837658.8,0.004770040512084961,7381.954604814866,-3675.3293103902943,0.00010000457405112684,0.9920211049037084,0.992022153383076,0
gene_91,0.1368823606661777,4,0.5,6.304022946862788,-3752.791633470581,-14.025409146712715,25.042123550714507,SE,2500,0.006052137986033992,0.3996850974019674,0.007862567901611328,7536.8794509845875,-3753.690535908926,0.898902438344976,0.34307617831040804,0.992022153383076,0
gene_92,0.02308514453348599,4,0.5,42.30769796558735,-3610.530395944897,-30.559198279982578,21.291912150608805,SE,2500,0.14553087253787603,217.45632484062455,0.006350994110107422,7252.3569759332195,-3610.5554578510473,0.025061906150313007,0.8742129018192097,0.992022153383076,0
gene_93,0.002052291313424083,4,11.377976770644345,380.4064290140005,-3636.6378770595466,7.358838870996259,0.06345407111132303,SE,2500,2.2644623508129284e-05,3.926242691099676,0.005204439163208008,7304.571938162519,-3637.121515413507,0.4836383539604867,0.4867788974470796,0.992022153383076,0
gene_94,0.04130437186361491,4,0.5,23.2049161983181,-3595.265924410174,-6.777208663919844,1.8944225281394635,SE,2500,0.04209331227933772,21.145219388509876,0.006688117980957031,7221.828032863774,-3595.3466231463453,0.08069873617114354,0.7763527290976003,0.992022153383076,0
gene_95,2.0124392211432963e-09,4,3.2600707663430897,485165195.4097903,-3609.330594610823,-0.49355045912499135,2.6680179797952308e-09,SE,2500,6.022154485332326e-05,10766682402699.732,0.0016694068908691406,7249.9573732650715,-3609.3306949180837,0.00010030726070908713,0.9920090394568041,0.992022153383076,0
gene_96,0.06538981124686216,4,0.5,14.289456376933185,-3564.226168935538,-6.2504156651281475,2.5246571071974353,SE,2500,0.016784710364742557,3.700257137089416,0.006692647933959961,7159.748521914502,-3564.4343240304966,0.20815509495832885,0.6482172804422495,0.992022153383076,0
gene_97,0.0041082188445004655,4,11.377976770644345,189.6433627230427,-3612.4843882881287,-6.713996237340019,0.07134123299373063,SE,2500,3.8480348942034675e-05,1.6793238279038574,0.005968570709228516,7256.264960619683,-3613.2057250765965,0.7213367884678519,0.3957057681048446,0.992022153383076,0
gene_98,1.9052238171370115e-09,4,6.090403061383408,485165195.4097903,-3605.133113290456,-51.02318757470499,5.368093156247585e-06,SE,2500,1.2657826613889162e-05,2524891348086.247,0.001678466796875,7241.562410624338,-3605.133213896538,0.00010060608201456489,0.9919971459331969,0.992022153383076,0
gene_99,0.18871138491544143,4,0.5,4.298060844038869,-3516.1430138184237,-9.160971737796135,14.40825339720018,SE,2500,0.0038390865715058503,0.16131326039122082,0.008269548416137695,7063.582211680273,-3517.898869608098,1.755855789674115,0.18514226832642022,0.7638048917044575,0
gene_100,2.0606566764164913e-09,4,0.5,485165195.4097903,-3671.481172053318,-20.43307597460535,8.628298209051046e-07,SE,2500,0.0063890158058051635,1089427258314403.8,0.00164794921875,7374.2585281500615,-3671.4812720520945,9.999877647715039e-05,0.9920213361799451,0.992022153383076,0
