,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,spatially_variable
gene_0,0.851929328878849,4,1.7450505811270067,0.1726161650980736,-1914.2353432779134,-12.744678287643708,10.237978070410204,SE,2500,1.5361923531018795e-06,9.036661698606498e-05,0.002984762191772461,3859.766870599252,-3434.3695917092864,1520.134248431373,0.0,0.0,1
gene_1,0.749221734237041,4,3.2600707663430897,0.3268074431290074,-1016.9386617438913,4.592226599521737,0.7125769567285509,SE,2500,8.608746905276676e-06,0.0002559903907519972,0.0033059120178222656,2065.1735075312076,-3077.906023950437,2060.9673622065457,0.0,0.0,1
gene_2,0.8669601225434329,4,3.2600707663430897,0.14982873963420623,-868.1133495909678,4.725652471487224,0.9942678392376467,SE,2500,2.408745195206371e-06,0.00016600618009889926,0.0036346912384033203,1767.5228832253608,-3986.1859366115186,3118.0725870205506,0.0,0.0,1
gene_3,0.9191412805020679,4,0.9340906222436361,0.087819369339483,-2240.6810847317524,-12.274562268674705,28.913367549262755,SE,2500,6.972699771459775e-07,0.00010675493568851521,0.0028433799743652344,4512.65835350693,-3275.292542368384,1034.6114576366317,0.0,0.0,1
gene_4,0.9647282348674165,4,6.090403061383408,0.03379541980016169,-486.9725976963846,-16.516387115105246,4.080235458024732,SE,2500,9.15964997265318e-07,0.0006159049324175437,0.003231048583984375,1005.2413794361943,-2883.650411423315,2396.6778137269303,0.0,0.0,1
gene_5,0.7979740781389592,4,1.7450505811270067,0.25143996196088625,-1672.5740974311868,-11.249837900240072,7.790875696062722,SE,2500,1.7236584428343644e-06,6.631104319224647e-05,0.002416849136352539,3376.4443789057987,-3126.01019972543,1453.4361022942433,0.0,0.0,1
gene_6,0.9551724047319914,4,6.090403061383408,0.04338097573229888,42.43581698476646,-4.662650166662851,1.228112856364029,SE,2500,1.2712335517079877e-06,0.0005498333012396553,0.0036132335662841797,-53.57544992610775,-3150.4491204350616,3192.884937419828,0.0,0.0,1
gene_7,0.905738704401994,4,0.9340906222436361,0.10389058799068249,-2092.954268381101,-12.22534895728735,28.49739247602122,SE,2500,6.026818505757619e-07,7.14855886952508e-05,0.003240346908569336,4217.204720805627,-3301.240532862246,1208.2862644811448,0.0,0.0,1
gene_8,0.6670237134144248,4,3.2600707663430897,0.48739878656968705,-2035.8410673591784,-7.2951662521315095,1.4871403053381724,SE,2500,1.3706884269465642e-05,0.0003099677409840962,0.002839326858520508,4102.978318761782,-3586.5224592378872,1550.6813918787088,0.0,0.0,1
gene_9,0.953620922867785,4,6.090403061383408,0.044955410987498605,-979.4600947149884,-12.357459470299053,3.45640892098246,SE,2500,1.6083485360790655e-06,0.0006539050607609813,0.003213167190551758,1990.216373473402,-3646.5478703299314,2667.087775614943,0.0,0.0,1
gene_10,0.8083593259779803,4,1.7450505811270067,0.23545028767016968,-2315.5323513335934,-18.192162061665176,19.984010974682494,SE,2500,2.5663000637846462e-06,0.00010567671885899502,0.0024330615997314453,4662.360886710612,-3529.9756008146423,1214.443249481049,0.0,0.0,1
gene_11,0.9647316266984054,4,6.090403061383408,0.03379205113116848,-894.3245747100787,-4.935891364114199,3.0487721543835544,SE,2500,8.843967593303595e-07,0.0005947843800032391,0.0038356781005859375,1819.9453334635825,-3177.6006358820164,2283.2760611719377,0.0,0.0,1
gene_12,0.946188590518773,4,6.090403061383408,0.052569313020350505,-396.33381916085636,-6.159653418406518,1.5404882139886769,SE,2500,2.6066901791912757e-06,0.000810802208401339,0.0032525062561035156,823.9638223651378,-3025.0124659616213,2628.678646800765,0.0,0.0,1
gene_13,0.8551144153351953,4,3.2600707663430897,0.16542965411652527,-1054.0935564684798,7.082308293425944,1.5634588524359423,SE,2500,4.34939656216201e-06,0.00026409930870410824,0.0032231807708740234,2139.4832969803847,-3490.483852284012,2436.390295815532,0.0,0.0,1
gene_14,0.9094079863803172,4,6.090403061383408,0.092080313661938,-400.1464731041915,-4.972584255629387,0.9192381079117493,SE,2500,5.041133590324531e-06,0.0006383336280516906,0.0036458969116210938,831.5891302518081,-3883.7088507697413,3483.56237766555,0.0,0.0,1
gene_15,0.8856886250493139,4,1.7450505811270067,0.1281812110106936,-1526.8127295809688,-5.837179724885695,2.7133670185467285,SE,2500,8.722026302313468e-07,7.590537549232587e-05,0.0024237632751464844,3084.9216432053627,-3374.572852597092,1847.7601230161233,0.0,0.0,1
gene_16,0.8024926915326037,4,6.090403061383408,0.22749807473355652,62.3154304613704,-6.025177423328676,0.4678997814930543,SE,2500,3.1714953117099955e-05,0.001255916849315134,0.0036296844482421875,-93.33467687931562,-2548.8867785868933,2611.2022090482637,0.0,0.0,1
gene_17,0.9500716181959239,4,0.9340906222436361,0.0524610371500465,-2422.6043942558986,-25.264499914114335,121.50539767700785,SE,2500,4.638713309440218e-07,0.00016504511464991614,0.0049207210540771484,4876.504972555223,-3560.7561742820226,1138.151780026124,0.0,0.0,1
